mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score
0.6522379269729093	0.9958333333333332	28	7	0.003753695166072403	0.0013481159409130556
0.65650765606596	0.9895833333333334	28	9	0.002754459206989081	0.0009406353804136333
0.649587750294464	0.9786616161616162	28	11	0.0014575228116330064	0.0009448629764580869
0.6448763250883393	0.963510101010101	28	13	0.004096121243593538	0.0013332520253751658
0.6622497055359247	1.0	31	1	0.0009075992348305388	0.0
0.6553297997644287	1.0	31	3	0.004053562985258039	0.0
0.6559187279151943	0.9993055555555556	31	5	0.004387415908642946	0.0005854557130994426
0.658716136631331	0.9958333333333332	31	7	0.00531668730426023	0.0010824765277451039
0.6531213191990577	0.9881944444444445	31	9	0.0013653737478645125	0.00017856231848144602
0.6523851590106007	0.9790404040404042	31	11	0.0021937079543214734	0.00023621574411452915
0.6442873969375736	0.9657196969696971	31	13	0.00405356298525799	0.0009406353804135812
0.660924617196702	1.0	34	1	0.013553346846719746	0.0
0.6582744405182568	1.0	34	3	0.0032723955787533903	0.0
0.6541519434628975	0.9994949494949493	34	5	0.0009541726587761935	0.00044640579620358877
0.6593050647820966	0.9957070707070708	34	7	0.003788186198547909	0.0007307977842670472
0.6528268551236749	0.988510101010101	34	9	0.004372568434899135	0.0016389842153721333
0.6523851590106007	0.9777777777777777	34	11	0.005337034440633652	0.0014284985478516202
0.6489988221436984	0.9660984848484849	34	13	0.0002082175445190084	0.0013744659758255673
0.6613663133097762	1.0	37	1	0.0009075992348305388	0.0
0.657979976442874	1.0	37	3	0.004537996174152695	0.0
0.659452296819788	0.9994949494949495	37	5	0.003765227282845852	0.00017856231848144597
0.6512073027090695	0.9962121212121212	37	7	0.002173854985311128	0.0010824765277451039
0.6607773851590106	0.9888888888888889	37	9	0.0025245035629391003	0.0012499362293701744
0.6501766784452296	0.9765782828282829	37	11	0.0010819300984024715	0.0006249681146851059
0.6526796230859835	0.9653409090909091	37	13	0.005951526187104748	0.0026828951213226622
0.6590106007067138	1.0	40	1	0.0028851469290732575	0.0
0.6560659599528857	1.0	40	3	0.006332689389754581	0.0
0.6562131919905771	0.9991792929292928	40	5	0.0017043340551811407	0.000762818558939065
0.6606301531213192	0.9964646464646464	40	7	0.006613980402007139	0.0007783351013849483
0.6559187279151943	0.9874999999999999	40	9	0.0034403184468633705	0.0008182753407080898
0.6573910482921084	0.9772727272727272	40	11	0.006807790354356236	0.0023092602472438973
0.6497349823321554	0.9650883838383839	40	13	0.0034403184468633275	0.0010971052523347823
0.6604829210836278	1.0	43	1	0.0041487051836293625	0.0
0.6570965842167256	1.0	43	3	0.008305244273363018	0.0
0.660188457008245	0.9993055555555556	43	5	0.006769472280667045	0.00023621574411452915
0.6519434628975265	0.9958964646464646	43	7	0.0028625179763285802	0.001029640557468434
0.6535630153121319	0.9880050505050505	43	9	0.0036303969393221554	0.0010971052523347823
0.6542991755005889	0.9786616161616162	43	11	0.006270771330696963	0.001029640557468434
0.6523851590106007	0.9640782828282828	43	13	0.0034403184468633228	0.000543076090091037
