mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score	tp_tests_mean	tp_trains_mean	fp_tests_mean	fp_trains_mean	tp_tests_split_0	tp_tests_split_1	tp_tests_split_2	tp_trains_split_0	tp_trains_split_1	tp_trains_split_2	fp_tests_split_0	fp_tests_split_1	fp_tests_split_2	fp_trains_split_0	fp_trains_split_1	fp_trains_split_2
0.15043763563300905	0.18372960911049555	1	1	0.01352093047753423	0.00721547475967131	0.5596264367816092	0.5795629424438289	0.40918880114860007	0.3958333333333333	0.5538793103448276	0.5646551724137931	0.5603448275862069	0.5709449061249615	0.577100646352724	0.5906432748538012	0.4048815506101938	0.3969849246231156	0.42569992821249103	0.38947044334975367	0.40086206896551724	0.39716748768472904
0.16048805879424485	0.18168060173624223	1	5	0.018308444607267098	0.0010483779797889935	0.5598659003831418	0.5680722273520058	0.39937784158889683	0.38639162561576357	0.5488505747126436	0.5639367816091954	0.5668103448275862	0.5537088334872269	0.5730994152046783	0.5774084333641121	0.3768844221105528	0.38908829863603733	0.4321608040201005	0.37099753694581283	0.39285714285714285	0.39532019704433496
0.1648023574357832	0.18660323550356028	1	10	0.02132261697172861	0.004529974245847781	0.569683908045977	0.5793577511029034	0.4048815506101939	0.3927545155993432	0.5646551724137931	0.5854885057471264	0.5589080459770115	0.5657125269313635	0.5909510618651893	0.5814096645121576	0.37616654702081836	0.416367552045944	0.4221105527638191	0.375307881773399	0.4107142857142857	0.3922413793103448
0.16049029355865257	0.17367551769118306	1	15	0.018867831936973552	0.006696237888866267	0.5629789272030651	0.5685852057043194	0.4024886336444126	0.39490968801313625	0.5589080459770115	0.5747126436781609	0.555316091954023	0.5657125269313635	0.5758694983071715	0.564173591874423	0.3768844221105528	0.4113424264178033	0.4192390524048816	0.3830049261083744	0.40917487684729065	0.39254926108374383
0.1712675308672536	0.19101510203215236	1	20	0.021837068132489885	0.003493765334316094	0.5756704980842912	0.5829485995690982	0.40440296721703756	0.3919334975369459	0.5711206896551724	0.5955459770114943	0.5603448275862069	0.5737149892274546	0.5977223761157279	0.5774084333641121	0.3840631730078966	0.4091888011486001	0.41995692749461594	0.38485221674876846	0.40948275862068967	0.38146551724137934
0.152357813974085	0.1775735214220265	1	25	0.03136639431833965	0.010433866390586254	0.5677681992337165	0.5745357545911562	0.41541038525963153	0.39696223316912976	0.5459770114942529	0.5912356321839081	0.5660919540229885	0.5487842413050169	0.5878731917513081	0.5869498307171437	0.39339554917444364	0.4005743000717875	0.45226130653266333	0.3842364532019704	0.4097906403940887	0.39685960591133007
0.15858421142384055	0.18557614165480243	1	30	0.022194411003098064	0.015527524808943411	0.5744731800766284	0.5820252385349338	0.41588896865278774	0.39644909688013136	0.5639367816091954	0.5897988505747126	0.569683908045977	0.5601723607263773	0.590027700831025	0.5958756540473992	0.39339554917444364	0.4120603015075377	0.44221105527638194	0.3916256157635468	0.40794334975369456	0.3897783251231527
0.15810201802664112	0.18352365967348294	1	35	0.010880819356165973	0.009009059340225669	0.5694444444444445	0.5818200471940084	0.41134242641780333	0.3982963875205255	0.5747126436781609	0.5739942528735632	0.5596264367816092	0.5807940904893814	0.58264081255771	0.5820252385349338	0.40272792534099067	0.41708542713567837	0.41421392677674085	0.39901477832512317	0.40917487684729065	0.3866995073891626
0.14972784007613327	0.17993135818978787	1	40	0.01881185489870446	0.014609162872929076	0.5708812260536399	0.5829485995690983	0.42115338597750657	0.40301724137931033	0.5617816091954023	0.5905172413793104	0.5603448275862069	0.5644813788858111	0.5967990150815635	0.58756540473992	0.41708542713567837	0.41564967695620963	0.43072505384063176	0.40455665024630544	0.41133004926108374	0.39316502463054187
0.22465845923652197	0.4171670416715311	5	1	0.020388633751154354	0.013680610389954594	0.6159003831417624	0.7081153175336001	0.3912419239052405	0.29094827586206895	0.5962643678160919	0.6408045977011494	0.610632183908046	0.6900584795321637	0.724222837796245	0.7100646352723915	0.36252692031586503	0.3969849246231156	0.41421392677674085	0.26200738916256155	0.2986453201970443	0.312192118226601
0.22393920890715205	0.4113185198830915	5	5	0.02464239107048263	0.0056787541821381035	0.6139846743295019	0.7041140863855545	0.3900454654223498	0.2927955665024631	0.6113505747126436	0.6300287356321839	0.6005747126436781	0.7091412742382271	0.6965220067713143	0.7066789781471222	0.3797559224694903	0.38047379755922467	0.40990667623833454	0.29125615763546797	0.28448275862068967	0.30264778325123154
0.22920293861205315	0.39972391403999	5	10	0.02740276380990704	0.009957168491688668	0.6130268199233716	0.6967271981122396	0.38382388131131845	0.2970032840722496	0.5962643678160919	0.639367816091954	0.603448275862069	0.6891351184979994	0.7029855340104647	0.6980609418282548	0.3582196697774587	0.38190954773869346	0.4113424264178033	0.2869458128078818	0.29248768472906406	0.31157635467980294
0.2296796310507106	0.396544490637766	5	15	0.02485536371017539	0.0016760878449272108	0.6103927203065134	0.6901610752026265	0.38071308925580283	0.29361658456486045	0.5926724137931034	0.6314655172413793	0.6070402298850575	0.6795937211449676	0.6897506925207756	0.701138811942136	0.3582196697774587	0.3740129217516152	0.40990667623833454	0.28201970443349755	0.291871921182266	0.3069581280788177
0.2167575356255827	0.3760211238420714	5	20	0.02316797974283124	0.007568065318895932	0.6099137931034483	0.6833897609520879	0.39315625747786553	0.30736863711001644	0.5890804597701149	0.6300287356321839	0.610632183908046	0.6691289627577717	0.6879039704524469	0.693136349646045	0.37760229720028715	0.3826274228284279	0.4192390524048816	0.3032635467980296	0.30387931034482757	0.3149630541871921
0.22106083235003698	0.38022931522191245	5	25	0.03093846383025842	0.004178773922768153	0.6044061302681992	0.6818508258951472	0.38334529791816224	0.3016215106732348	0.5998563218390804	0.625	0.5883620689655172	0.6768236380424746	0.6851338873499538	0.6835949522930133	0.36611629576453697	0.3740129217516152	0.40990667623833454	0.2958743842364532	0.3001847290640394	0.3088054187192118
