mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score	tp_tests_mean	tp_trains_mean	fp_tests_mean	fp_trains_mean	tp_tests_split_0	tp_tests_split_1	tp_tests_split_2	tp_trains_split_0	tp_trains_split_1	tp_trains_split_2	fp_tests_split_0	fp_tests_split_1	fp_tests_split_2	fp_trains_split_0	fp_trains_split_1	fp_trains_split_2
0.4256316218418908	1.0	25	1	0.008988078647152743	0.0	0.7377750611246944	1.0	0.3121434392828036	0.0	0.7322738386308069	0.7396088019559902	0.741442542787286	1.0	1.0	1.0	0.2940097799511002	0.31907090464547677	0.32334963325183375	0.0	0.0	0.0
0.4235941320293399	1.0	25	2	0.011303937658256059	0.0	0.7345150774246129	1.0	0.310920945395273	0.0	0.7292176039119804	0.7322738386308069	0.7420537897310513	1.0	1.0	1.0	0.29095354523227385	0.3215158924205379	0.3202933985330073	0.0	0.0	0.0
0.41340668296658517	0.9987770789657583	25	3	0.014519170131475044	0.00012353367945257206	0.728198859005705	0.9992138364779874	0.31479217603911985	0.00043675751222921035	0.7237163814180929	0.7347188264058679	0.726161369193154	0.9997379454926625	0.9986897274633124	0.9992138364779874	0.293398533007335	0.31968215158924207	0.3312958435207824	0.0007861635220125787	0.0	0.0005241090146750524
0.41687041564792177	0.9932739343116701	25	4	0.017862639604159476	0.0011784361952508352	0.7361450692746536	0.9944095038434662	0.31927465362673185	0.001135569531795947	0.7359413202933985	0.7371638141809291	0.7353300733496333	0.995020964360587	0.9924004192872118	0.9958071278825996	0.2946210268948655	0.3380195599022005	0.3251833740831296	0.0010482180293501049	0.0007861635220125787	0.0015723270440251573
0.43683781581092096	1.0	27	1	0.019752095025912242	0.0	0.7365525672371639	1.0	0.2997147514262429	0.0	0.7408312958435208	0.7353300733496333	0.7334963325183375	1.0	1.0	1.0	0.2762836185819071	0.3092909535452323	0.31356968215158926	0.0	0.0	0.0
0.4248166259168704	1.0	27	2	0.014265339090639156	0.0	0.7343113284433578	1.0	0.30949470252648736	0.0	0.7279951100244498	0.7353300733496333	0.7396088019559902	1.0	1.0	1.0	0.2830073349633252	0.3202933985330073	0.3251833740831296	0.0	0.0	0.0
0.41422167889160555	0.9984276729559749	27	3	0.013779819412315335	0.0005661024369678566	0.72840260798696	0.9986897274633124	0.3141809290953545	0.0002620545073375262	0.7310513447432763	0.7237163814180929	0.730440097799511	0.999475890985325	0.9979035639412998	0.9986897274633124	0.2982885085574572	0.32396088019559904	0.3202933985330073	0.0002620545073375262	0.0	0.0005241090146750524
0.4207416462917685	0.9930992313067785	27	4	0.020640083556852606	0.0006176683972628602	0.7375713121434394	0.9942348008385743	0.3168296658516707	0.001135569531795947	0.7359413202933985	0.7359413202933985	0.7408312958435208	0.9952830188679245	0.9937106918238994	0.9937106918238994	0.2860635696821516	0.3312958435207824	0.33312958435207823	0.001310272536687631	0.0010482180293501049	0.0010482180293501049
0.4323553382233089	1.0	29	1	0.015753367383926423	0.0	0.7322738386308068	1.0	0.29991850040749796	0.0	0.7322738386308069	0.7316625916870416	0.7328850855745721	1.0	1.0	1.0	0.2781173594132029	0.30623471882640585	0.3154034229828851	0.0	0.0	0.0
0.41992665036674814	0.9999126484975541	29	2	0.01685830447712925	0.00012353367945257206	0.7369600651996739	0.9999126484975541	0.31703341483292585	0.0	0.7383863080684596	0.7383863080684596	0.7341075794621027	1.0	0.9997379454926625	1.0	0.2946210268948655	0.33007334963325186	0.3264058679706601	0.0	0.0	0.0
