mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score
0.5792938360263316	0.5919655225488687	1	1	0.006789637153169551	0.00591731038532898
0.5807301017354878	0.590580267815915	1	5	0.013519008611218077	0.003596528073125417
0.5776181926989826	0.5914524652403673	1	10	0.005164679595545543	0.004008419267277114
0.5831238779174147	0.5919142168180186	1	15	0.008741381034834333	0.005191267894162832
0.5818073010173549	0.5946334205530758	1	20	0.008767562691472131	0.005136213614820119
0.5789347695990424	0.5921707454722692	1	25	0.0070930137115639	0.004867829775026616
0.5807301017354878	0.5904263506233646	1	30	0.006505172108534344	0.00751204207598118
0.5806104129263914	0.5930942486275717	1	35	0.004228251761258101	0.001818279733894579
0.5766606822262118	0.5908881022010158	1	40	0.004718229406206342	0.0070376802419505275
0.6122082585278277	0.706787748191473	5	1	0.00943645881241272	0.006010001577696106
0.6146020347097546	0.7025293725309116	5	5	0.011017873343257973	0.00408066057670679
0.6137642130460802	0.6987840541788518	5	10	0.011617832098020116	0.00504573017419082
0.6116098144823459	0.6941152326714893	5	15	0.010693242295244529	0.006745874470840341
0.6045481747456612	0.6889333538556257	5	20	0.009817401151123829	0.006157970211706729
0.6116098144823459	0.6918064747832333	5	25	0.007955480243152055	0.004600954229428016
0.6128067025733094	0.6859576214663177	5	30	0.009244749978373438	0.0031199621970162436
0.6116098144823459	0.6831358062695604	5	35	0.014518405483763902	0.0015357477345539527
0.6131657690005985	0.6830845005387102	5	40	0.011340790984918902	0.0037470749856877996
0.6495511669658887	0.9515160843466215	10	1	0.010728017158729643	0.0058420986624886685
0.642489527229204	0.925657995998153	10	5	0.009865436761218387	0.005438891464906448
0.6402154398563734	0.8984659586475808	10	10	0.004318759677479069	0.007545955081155495
0.6396169958108917	0.873993125032066	10	15	0.008294011317328766	0.00799019843622091
0.6405745062836625	0.8552665332717665	10	20	0.007904899928645544	0.004524804794079188
0.6339916217833632	0.8402339541326765	10	25	0.0041599394846158575	0.00522563413945357
0.6327947336923998	0.8178646554820173	10	30	0.007093013711563849	0.004752915941929501
0.6292040694195092	0.8059104201939357	10	35	0.010207989017460388	0.0035921340237472237
0.6277678037103531	0.7927248473654508	10	40	0.004960953148070064	0.002073919545575646
0.6530221424296828	0.9991791083063978	15	1	0.006432090409356991	0.00038393693363848323
0.6581687612208259	0.9945102867990355	15	5	0.007980650187035148	0.0013437792677347075
0.6506283662477559	0.9748088861525832	15	10	0.005885477368351563	0.004427776719591918
0.6475164572112507	0.9437689189882509	15	15	0.005792245904279013	0.0052140356127084045
0.6422501496110113	0.9109332512441638	15	20	0.007630102908681846	0.0041115069539067834
0.6405745062836625	0.8832281565850906	15	25	0.002887453759859916	0.004542223586043082
0.6386594853381209	0.858498794315325	15	30	0.010114943673870325	0.00842039433130311
0.63016157989228	0.8350007695859628	15	35	0.007199259481423109	0.005100212875413559
0.6326750448833034	0.8158637319788621	15	40	0.006121705255556855	0.005092982190232789
0.6513464991023339	1.0	20	1	0.005111707122456652	0.0
0.6530221424296828	0.9985634395361962	20	5	0.0008956690333390844	0.0005232178455279674
0.6523040095751047	0.9855317839002616	20	10	0.007284320313442466	0.0020573534098571895
0.6478755236385398	0.9555692370837822	20	15	0.007977059343124655	0.0032537704572793316
0.6487133453022143	0.9214509260684419	20	20	0.00561135041040384	0.005751278603495449
0.6378216636744465	0.8868195577446002	20	25	0.006700435668355916	0.005036853734041283
0.6403351286654698	0.8593709917397773	20	30	0.010588232461805645	0.007712601289595406
0.6330341113105925	0.8349494638551126	20	35	0.007915765775600929	0.0037750699582673507
0.6306403351286655	0.8121697193576524	20	40	0.008041449207536019	0.000566690319490404
0.6491921005385997	1.0	25	1	0.002052235571452114	0.0
0.6566128067025733	0.9990764968446976	25	5	0.01210692386968455	0.0003324991379820695
0.6566128067025733	0.9856857010928121	25	10	0.0012205911462819118	0.0016337471990242167
0.6481149012567325	0.9559796829305833	25	15	0.002827291875767226	0.006203963989270869
0.644524236983842	0.9198604484120875	25	20	0.006239909226923791	0.003863972168439323
0.6427289048473968	0.8869734749371506	25	25	0.010373643892289858	0.0055869090504708716
0.6360263315380011	0.8580883484685239	25	30	0.008314711876940004	0.0041662022575879466
0.6306403351286655	0.8343337950849109	25	35	0.004675529619299712	0.00441527473684271
0.6308797127468582	0.8159663434405623	25	40	0.008853736449506626	0.0050836704831625
0.6570915619389587	1.0	30	1	0.005136867440783947	0.0
0.6560143626570916	0.9990764968446976	30	5	0.006981049226292165	0.00021767178118719998
0.6572112507480551	0.9864552870555641	30	10	0.004545023948784554	0.0034209805711702154
0.6473967684021544	0.9550561797752809	30	15	0.0036734911437995644	0.005677576649349904
0.6450029922202274	0.9198604484120877	30	20	0.00881644373941491	0.00354195384415235
0.6404548174745661	0.8850238571648453	30	25	0.006518371659696066	0.0025415763329743823
0.6404548174745661	0.861474526704633	30	30	0.010046733104217042	0.005559515130669044
0.6383004189108319	0.8368990816274179	30	35	0.006371672844622953	0.0038537400765920144
0.6332734889287852	0.8164280950182136	30	40	0.006726042522191323	0.0054625546782437915
