mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score	tp_tests_mean	tp_trains_mean	fp_tests_mean	fp_trains_mean	tp_tests_split_0	tp_tests_split_1	tp_tests_split_2	tp_trains_split_0	tp_trains_split_1	tp_trains_split_2	fp_tests_split_0	fp_tests_split_1	fp_tests_split_2	fp_trains_split_0	fp_trains_split_1	fp_trains_split_2
0.30821544091557956	0.9981528672962906	15	1	0.0014781739887866738	0.000502730156595846	0.6774425287356322	0.9994870216476865	0.3692270878200526	0.0013341543513957308	0.6501436781609196	0.6989942528735632	0.6831896551724138	1.0	0.9993844259772238	0.9990766389658357	0.3417085427135678	0.38908829863603733	0.3768844221105528	0.0018472906403940886	0.0006157635467980296	0.001539408866995074
0.3151567910708441	0.9961002273782865	15	3	0.010361442515115348	0.0007255949567666137	0.6800766283524905	0.9997948086590746	0.3649198372816463	0.0036945812807881776	0.6645114942528736	0.7025862068965517	0.673132183908046	1.0	1.0	0.9993844259772238	0.34099066762383345	0.3811916726489591	0.3725771715721464	0.0033866995073891628	0.0033866995073891628	0.004310344827586207
0.3094091489191992	0.9878910891364324	15	5	0.004152137795330892	0.003705086791518351	0.6736111111111112	0.9964091515338053	0.3642019621919119	0.008518062397372744	0.6587643678160919	0.6846264367816092	0.6774425287356322	0.9996922129886119	0.9969221298861188	0.9926131117266851	0.34386216798277097	0.37616654702081836	0.3725771715721464	0.0083128078817734	0.007389162561576354	0.009852216748768473
0.3031817200397169	0.9759876854871602	15	7	0.009111463628986741	0.006323440054248933	0.6654693486590039	0.991997537703909	0.3622876286192869	0.016009852216748766	0.6508620689655172	0.6795977011494253	0.665948275862069	0.9944598337950139	0.9953831948291783	0.9861495844875346	0.35104091888011485	0.3639626704953338	0.37185929648241206	0.013546798029556651	0.01539408866995074	0.019088669950738917
0.2991074007145745	0.9565936291626426	15	9	0.004103401992048455	0.00724961887944916	0.6566091954022989	0.983892479737355	0.35750179468772436	0.02729885057471264	0.6379310344827587	0.673132183908046	0.6587643678160919	0.9833795013850416	0.989843028624192	0.9784549092028316	0.33668341708542715	0.3704235463029433	0.3653984206748026	0.029248768472906403	0.023399014778325122	0.029248768472906403
0.3173145420589537	1.0	18	1	0.015428378094123753	0.0	0.685823754789272	1.0	0.3685092127303183	0.0	0.6795977011494253	0.7040229885057471	0.6738505747126436	1.0	1.0	1.0	0.3503230437903805	0.3768844221105528	0.3783201722900215	0.0	0.0	0.0
0.3010347990637368	0.9990764494418137	18	3	0.0164103184217626	0.00025126836495791737	0.6748084291187739	0.9996922129886118	0.3737736300550371	0.0006157635467980296	0.6645114942528736	0.6860632183908046	0.6738505747126436	1.0	1.0	0.9990766389658357	0.3402727925340991	0.3962670495333812	0.38478104809763103	0.0009236453201970443	0.0006157635467980296	0.0003078817733990148
0.3170657955898815	0.9962031705094557	18	5	0.007879030632989172	0.0019031761744325133	0.6726532567049809	0.9987688519544475	0.3555874611150993	0.0025656814449917897	0.6566091954022989	0.6882183908045977	0.673132183908046	0.9996922129886119	0.9990766389658357	0.9975377039088951	0.3287867910983489	0.3740129217516152	0.3639626704953338	0.0018472906403940886	0.0018472906403940886	0.0040024630541871924
0.316345513830785	0.9890199573848921	18	7	0.0050193395112121545	0.0024413953444437195	0.6693007662835249	0.996511747204268	0.3529552524527399	0.007491789819376027	0.6501436781609196	0.6889367816091954	0.6688218390804598	0.9966143428747307	0.997229916897507	0.9956909818405664	0.33955491744436467	0.36611629576453697	0.353194544149318	0.0083128078817734	0.0049261083743842365	0.009236453201970444
0.30844562164957245	0.9743461863470938	18	9	0.005210798739132905	0.0044984162415456766	0.6647509578544061	0.9902534113060429	0.3563053362048337	0.0159072249589491	0.6487068965517241	0.6788793103448276	0.6666666666666666	0.9913819636811326	0.9929208987380732	0.9864573714989228	0.3381191672648959	0.3653984206748026	0.3653984206748026	0.013854679802955665	0.01539408866995074	0.01847290640394089
